INTERSECTION_ID,COUNTY,INTERSECTION_GEO,RELATION_TO_CURVE,DIST_TO_CURVE,DIST_TO_INT,INTERSECTION_TYPE,INTERSECTION_SHAPE,INTERSECTION_LEG,INTERSECTION_ANGLE,MAJ_AADT_2015RCI,MIN_AADT_2015RCI,MAX_FUNCLASS,MIN_FUNCLASS,MAX_SPEEDCAT,MIN_SPEEDCAT,MAX_LANECAT,MIN_LANECAT,IF_INTERSECT_ONSYSRD,CRASH_HE_SE,CRASH_HE_SE_TYPE_ANGLE
31631,JACKSON,1,have dist,1226.959962,175.770855,3wayT,T,3,90,700,700,5,4,5,3,1,1,N,0,0
31670,BAKER,1,have dist,370.063312,119.893448,3wayY,Y,3,67.3,1600,1600,5,5,5,5,1,1,N,2,1
31673,CALHOUN,1,have dist,53.372263,61.729108,3wayY,Y,3,50.6,1700,1700,5,4,5,3,1,1,N,1,0
31675,LEVY,1,on curve,0,1367.307014,3wayY,Y,3,85.1,2800,2800,5,4,5,3,1,1,N,0,0
31678,COLUMBIA,1,have dist,45.526205,162.951326,3wayY,Y,3,78.1,1200,1200,5,5,5,5,1,1,N,0,0
31680,GULF,1,have dist,1878.164449,469.715113,3wayY,Y,3,28.6,650,650,5,5,5,5,1,1,N,0,0
31692,LAFAYETTE,1,on curve,0,199.375036,4wayO,O,4,74.3,350,350,5,4,5,3,1,1,N,0,0
31703,DIXIE,1,have dist,57.622696,141.035383,4wayCross,Cross,4,90,300,300,5,4,5,4,1,1,N,0,0
31711,LIBERTY,1,on curve,0,21.845819,3wayY,Y,3,66.9,0,0,5,5,5,5,1,1,N,0,0
31734,DESOTO,1,on curve,0,93.06528,3wayY,Y,3,22,500,500,5,4,5,3,1,1,N,0,0
31748,CALHOUN,1,have dist,488.166854,449.846036,3wayY,Y,3,65,0,0,5,5,5,5,1,1,N,0,0
31793,COLUMBIA,1,on curve,0,685.950009,3wayY,Y,3,83.1,55000,55000,5,4,5,4,1,1,N,0,0
31834,WAKULLA,1,have dist,178.208528,247.654005,3wayY,Y,3,77.6,500,500,5,3,5,4,1,1,N,0,0
31852,WASHINGTON,1,have dist,243.957585,875.328555,3wayY,Y,3,80,1100,1100,5,5,5,5,1,1,N,0,0
31864,GADSDEN,1,on curve,0,398.170143,3wayT,T,3,90,1000,1000,5,4,5,4,1,1,N,0,0
31870,GADSDEN,1,on curve,0,398.170143,3wayY,Y,3,83.1,1000,1000,5,4,6,4,1,1,N,0,0
31881,BRADFORD,1,on curve,0,256.490429,3wayT,T,3,90,3400,3400,5,4,6,6,1,1,N,0,0
32002,COLUMBIA,1,have dist,1181.322021,1014.099705,3wayY,Y,3,70.2,350,350,5,4,5,4,1,1,N,0,0
32535,JACKSON,1,on curve,0,217.255249,3wayY,Y,3,84.7,0,0,5,4,5,4,1,1,N,0,0
33207,UNION,1,have dist,1029.379135,466.103868,3wayY,Y,3,79.9,0,0,5,5,5,5,1,1,N,0,0
33216,UNION,1,have dist,130.054176,94.412035,4wayX,X,4,66.1,600,600,5,5,5,5,1,1,N,0,0
33295,CALHOUN,1,have dist,551.046805,798.882399,3wayT,T,3,90,0,0,5,5,5,5,1,1,N,0,0
33314,CALHOUN,1,on curve,0,301.74788,3wayY,Y,3,80.5,0,0,5,5,5,5,1,1,N,1,0
33324,HOLMES,1,on curve,0,43.224146,3wayY,Y,3,67.2,500,500,5,4,5,4,1,1,N,0,0
33343,LIBERTY,1,on curve,0,185.94471,3wayY,Y,3,25.6,400,400,5,4,5,5,1,1,N,0,0
33381,HOLMES,1,have dist,486.906939,274.281837,3wayY,Y,3,82.9,0,0,5,4,5,4,1,1,N,1,0
33402,LAFAYETTE,1,have dist,463.319144,702.641719,3wayY,Y,3,79,550,550,5,4,5,3,1,1,N,0,0
33482,LEVY,1,on curve,0,69.292321,3wayY,Y,3,73.6,3300,3300,5,4,6,5,1,1,N,0,0
33525,COLUMBIA,1,have dist,313.095582,518.515063,3wayT,T,3,90,2600,2600,5,4,5,3,1,1,N,0,0
33535,WAKULLA,1,have dist,45.691181,677.987113,3wayY,Y,3,57.7,650,650,5,3,5,4,1,1,N,1,0
33633,GADSDEN,1,on curve,0,71.311156,3wayY,Y,3,81.1,0,0,5,5,5,5,1,1,N,0,0
33639,GADSDEN,1,on curve,0,170.117186,3wayY,Y,3,86.4,5000,5000,5,4,6,4,1,1,N,1,0
33767,SUWANNEE,1,on curve,0,500.647088,3wayY,Y,3,69.3,5600,5600,5,4,5,4,1,1,N,1,0
37312,WAKULLA,1,on curve,0,29.246607,3wayY,Y,3,58.1,2800,2800,5,5,5,5,1,1,N,0,0
37314,GULF,1,have dist,320.470599,549.589417,4wayX,X,4,75.7,9800,1300,5,2,6,4,1,1,Y,1,0
37317,FRANKLIN,1,on curve,0,286.291148,4wayCross,Cross,4,90,7700,7700,5,2,5,4,1,1,Y,2,1
37332,MADISON,1,have dist,58.818661,138.991172,3wayY,Y,3,54.6,900,900,5,5,5,5,1,1,N,0,0
42483,GULF,1,have dist,133.19412,158.667132,3wayT,T,3,90,0,0,5,4,6,6,2,1,N,1,0
42570,GULF,1,have dist,203.08392,271.24228,3wayY,Y,3,69.2,0,0,5,5,6,6,1,1,N,0,0
43150,UNION,1,on curve,0,72.48835,4wayX,X,4,84,450,450,5,4,6,6,1,1,N,1,0
43170,LEVY,1,on curve,0,150.892023,3wayY,Y,3,82.9,3300,3300,5,4,5,3,2,1,N,0,0
43209,LEVY,1,on curve,0,139.282475,4wayO,O,4,64.3,3300,3300,5,4,5,3,2,1,N,2,0
43231,BRADFORD,1,have dist,280.675484,810.863468,3wayY,Y,3,70.2,150,150,5,4,5,5,1,1,N,0,0
43242,BRADFORD,1,on curve,0,101.843644,3wayY,Y,3,81.2,0,0,5,4,5,5,1,1,N,0,0
43251,BRADFORD,1,on curve,0,133.955093,3wayY,Y,3,89.9,2400,2400,5,4,6,6,1,1,N,0,0
43373,COLUMBIA,1,on curve,0,266.123475,3wayY,Y,3,70.9,400,400,5,4,5,4,1,1,N,0,0
43375,WAKULLA,1,have dist,1183.92387,941.810513,3wayY,Y,3,59.9,950,950,5,4,5,3,1,1,N,0,0
43385,COLUMBIA,1,have dist,219.862728,276.481637,4wayCross,Cross,4,90,1100,1100,5,4,5,3,1,1,N,0,0
43387,WAKULLA,1,have dist,140.288519,172.602843,3wayY,Y,3,61.2,12400,12400,5,2,5,4,1,1,Y,5,0
43392,JACKSON,1,on curve,0,1039.237254,3wayY,Y,3,68.6,0,0,5,4,5,4,1,1,N,0,0
43408,HOLMES,1,have dist,871.063204,396.659923,3wayT,T,3,90,1600,1600,5,3,5,4,1,1,N,0,0
43426,BAKER,1,on curve,0,36.283579,3wayY,Y,3,42.6,8700,8700,5,5,6,5,1,1,N,0,0
43427,COLUMBIA,1,on curve,0,139.681768,3wayY,Y,3,84.2,24000,24000,5,5,5,5,1,1,N,0,0
43468,HAMILTON,1,on curve,0,510.084033,3wayY,Y,3,82.5,1550,600,4,4,3,3,1,1,N,0,0
43469,JACKSON,1,have dist,731.228309,589.92294,3wayT,T,3,90,1200,1200,5,4,5,3,1,1,N,0,0
43474,COLUMBIA,1,have dist,340.639861,127.937525,3wayY,Y,3,83.9,32000,1100,5,3,5,4,2,1,Y,13,1
43512,FRANKLIN,1,have dist,274.847643,138.780102,3wayY,Y,3,57.7,1500,1500,5,5,6,5,1,1,N,1,0
43530,FRANKLIN,1,on curve,0,99.440886,4wayO,O,4,84.7,2200,2200,5,4,7,6,1,1,N,0,0
43531,WAKULLA,1,have dist,466.666688,506.405169,3wayY,Y,3,61.6,700,700,5,5,5,5,1,1,N,0,0
43534,JACKSON,1,have dist,35.997137,415.093911,3wayT,T,3,90,650,600,5,5,5,5,1,1,N,1,0
43553,SUWANNEE,1,on curve,0,136.999167,3wayT,T,3,90,550,550,5,4,5,3,1,1,N,2,1
43586,JACKSON,1,on curve,0,212.642464,3wayY,Y,3,71.1,1800,1800,5,4,5,3,1,1,N,0,0
43587,JACKSON,1,on curve,0,410.422017,3wayY,Y,3,84.3,1800,1800,5,4,5,3,1,1,N,0,0
43589,MADISON,1,have dist,404.300106,389.161831,3wayY,Y,3,61.3,1200,1200,5,4,5,4,1,1,N,0,0
43604,TAYLOR,1,on curve,0,150.779199,3wayT,T,3,90,1300,1300,5,4,6,5,1,1,N,0,0
43630,TAYLOR,1,on curve,0,242.806002,3wayY,Y,3,58.8,3300,3300,5,4,5,3,1,1,N,0,0
43632,HOLMES,1,on curve,0,1135.75399,3wayY,Y,3,94.9,0,0,5,5,5,5,1,1,N,0,0
43633,HOLMES,1,on curve,0,1259.360457,4wayX,X,4,67.7,850,850,5,4,5,4,1,1,N,0,0
43634,HOLMES,1,on curve,0,105.33145,3wayT,T,3,90,850,700,4,4,6,4,1,1,N,0,0
43635,HOLMES,1,on curve,0,12.955982,3wayY,Y,3,88,650,650,5,4,5,4,1,1,N,0,0
43657,LAFAYETTE,1,have dist,797.101874,654.044914,4wayCross,Cross,4,90,90,90,5,5,5,5,1,1,N,0,0
43670,LIBERTY,1,have dist,14.748835,137.432405,3wayY,Y,3,60.9,0,0,5,5,5,5,1,1,N,1,0
43675,MADISON,1,have dist,225.974446,342.177677,3wayY,Y,3,40,450,450,5,4,5,3,1,1,N,0,0
43686,JACKSON,1,have dist,85.674375,422.759637,3wayY,Y,3,80.2,600,600,5,5,5,5,1,1,N,0,0
43687,JACKSON,1,on curve,0,211.116266,3wayY,Y,3,36.6,600,600,5,5,5,5,1,1,N,0,0
43695,MADISON,1,on curve,0,983.346218,3wayY,Y,3,84.1,550,550,5,4,5,3,1,1,N,0,0
43709,LIBERTY,1,on curve,0,142.200628,3wayY,Y,3,29.5,4000,4000,4,4,5,4,1,1,N,1,1
43724,HOLMES,1,on curve,0,94.344989,3wayY,Y,3,43.1,700,700,5,5,5,5,1,1,N,1,1
43734,MADISON,1,have dist,407.489004,59.579828,3wayY,Y,3,73.1,700,700,5,4,5,4,1,1,N,0,0
43852,LEVY,1,on curve,0,205.342811,3wayY,Y,3,80.1,450,450,5,4,5,3,1,1,N,0,0
44051,GADSDEN,1,have dist,86.338162,753.665684,3wayY,Y,3,81.1,350,350,5,4,5,3,1,1,N,0,0
44094,HAMILTON,1,have dist,73.281319,763.874763,3wayY,Y,3,80.4,250,250,5,4,5,4,1,1,N,0,0
44169,TAYLOR,1,have dist,520.325375,91.818063,3wayY,Y,3,77.6,800,800,5,4,5,4,1,1,N,0,0
44232,HAMILTON,1,have dist,156.224027,134.416033,3wayT,T,3,90,0,0,5,5,6,6,1,1,N,0,0
44241,GADSDEN,1,have dist,69.96905,107.64166,4wayCross,Cross,4,90,3600,3600,5,4,6,6,1,1,N,0,0
44302,GADSDEN,1,have dist,82.468505,85.273168,3wayY,Y,3,57,2400,2400,5,4,5,4,1,1,N,0,0
44313,GADSDEN,1,have dist,161.468316,812.038445,3wayY,Y,3,54.9,2300,2300,5,4,5,4,1,1,N,2,0
44330,GADSDEN,1,on curve,0,72.303562,4wayX,X,4,63.2,3800,3800,5,4,6,6,1,1,N,1,0
44363,GADSDEN,1,have dist,225.438053,251.167913,3wayY,Y,3,60.1,5000,4400,5,4,5,4,1,1,N,7,1
44400,SUWANNEE,1,on curve,0,304.847201,4wayX,X,4,57.7,2500,2500,5,4,5,3,1,1,N,0,0
44401,GADSDEN,1,have dist,54.92873,126.877749,3wayT,T,3,90,1300,1300,5,5,5,5,1,1,N,1,0
44411,GADSDEN,1,on curve,0,36.458415,3wayY,Y,3,63.1,400,400,5,4,5,4,1,1,N,0,0
44416,COLUMBIA,1,have dist,541.43729,732.007246,3wayY,Y,3,70.6,1200,50,4,4,3,3,1,1,N,1,0
44447,WASHINGTON,1,have dist,51.74291,335.180423,3wayY,Y,3,62.5,200,200,5,5,5,5,1,1,N,0,0
44488,WASHINGTON,1,on curve,0,479.227693,3wayT,T,3,90,0,0,5,5,5,5,1,1,N,0,0
44523,GADSDEN,1,have dist,31.155681,208.585952,3wayY,Y,3,81,0,0,5,5,5,5,1,1,N,0,0
44524,GADSDEN,1,on curve,0,351.847648,3wayY,Y,3,86.3,0,0,5,5,5,5,1,1,N,0,0
44892,UNION,1,on curve,0,384.053778,3wayY,Y,3,72.4,950,950,5,5,5,5,1,1,N,0,0
45000,TAYLOR,1,on curve,0,611.175472,3wayY,Y,3,49.3,200,200,5,5,5,3,1,1,N,0,0
45064,WAKULLA,1,have dist,214.684485,111.346048,4wayCross,Cross,4,90,750,750,5,4,5,5,1,1,N,1,0
45072,WAKULLA,1,on curve,0,139.149264,3wayY,Y,3,61.6,750,750,5,4,5,5,1,1,N,0,0
45079,WAKULLA,1,on curve,0,248.952438,3wayY,Y,3,57.4,1100,1100,5,5,5,5,1,1,N,0,0
45089,COLUMBIA,1,on curve,0,15.387623,3wayT,T,3,90,950,950,5,4,6,6,1,1,N,1,0
45384,LEVY,1,on curve,0,192.964693,3wayT,T,3,90,3300,3300,5,4,6,5,1,1,N,0,0
45721,LEVY,1,have dist,426.369597,493.180035,3wayY,Y,3,77,1800,1800,5,4,5,5,1,1,N,0,0
46849,JACKSON,1,on curve,0,651.176234,3wayY,Y,3,70.3,550,550,5,4,5,3,1,1,N,0,0
46855,HENDRY,1,have dist,3177.967421,6.970106,3wayT,T,3,90,1000,1000,5,4,6,3,1,1,N,0,0
46856,JACKSON,1,on curve,0,42.019527,3wayY,Y,3,52.3,350,350,5,4,5,3,1,1,N,0,0
46857,HAMILTON,1,on curve,0,84.436387,3wayY,Y,3,32.6,600,600,5,4,6,6,1,1,N,0,0
46858,HARDEE,1,have dist,417.276577,1070.127726,3wayT,T,3,90,750,750,5,4,6,5,1,1,N,0,0
46866,GADSDEN,1,on curve,0,283.183298,3wayY,Y,3,71.7,1700,1700,5,4,5,3,1,1,N,0,0
46870,HAMILTON,1,on curve,0,210.367021,4wayO,O,4,63.7,600,600,5,4,5,3,1,1,N,1,1
46871,HAMILTON,1,on curve,0,13.242344,3wayY,Y,3,89.3,850,850,5,4,5,3,1,1,N,0,0
47150,HARDEE,1,on curve,0,311.243184,3wayY,Y,3,90.4,500,500,5,5,5,5,1,1,N,0,0
47172,SUWANNEE,1,have dist,193.690514,547.13538,3wayY,Y,3,44.2,700,700,5,4,5,3,1,1,N,0,0
47198,WASHINGTON,1,on curve,0,393.34496,3wayY,Y,3,65.4,2700,2700,5,4,5,4,1,1,N,1,0
47287,HOLMES,1,on curve,0,1107.600356,3wayY,Y,3,59.2,350,350,4,4,4,4,1,1,N,0,0
47298,COLUMBIA,1,have dist,137.684505,396.371378,3wayT,T,3,90,700,700,5,4,5,3,1,1,N,0,0
47317,BAKER,1,have dist,473.501055,637.848902,3wayY,Y,3,75.9,5300,5300,5,4,6,5,1,1,N,0,0
47325,GADSDEN,1,have dist,108.221533,122.708195,3wayY,Y,3,83,2400,2400,5,4,5,4,1,1,N,2,0
47328,HARDEE,1,have dist,348.122376,1786.906788,3wayT,T,3,90,200,200,5,4,5,4,1,1,N,0,0
47330,COLUMBIA,1,on curve,0,41.895308,3wayY,Y,3,70.6,6000,6000,5,4,6,4,1,1,N,0,0
47336,GADSDEN,1,on curve,0,378.84399,3wayT,T,3,90,3400,3400,5,3,5,4,1,1,N,0,0
47400,LAFAYETTE,1,have dist,683.441502,719.290105,4wayO,O,4,71.8,300,300,5,5,5,5,1,1,N,1,0
47480,FRANKLIN,1,on curve,0,94.100656,3wayT,T,3,90,1500,1500,5,5,6,5,1,1,N,0,0
47487,LIBERTY,1,have dist,1007.181086,16.350042,3wayY,Y,3,84.1,2300,2300,5,4,5,4,1,1,N,0,0
47501,TAYLOR,1,on curve,0,388.577998,3wayY,Y,3,76.5,4700,4700,5,4,5,4,1,1,N,0,0
47504,DIXIE,1,have dist,258.210804,103.301593,4wayCross,Cross,4,90,2100,2100,5,4,8,3,1,1,N,0,0
47522,DIXIE,1,on curve,0,98.995224,3wayY,Y,3,57.3,0,0,5,5,5,5,1,1,N,0,0
47527,FRANKLIN,1,on curve,0,336.466748,3wayY,Y,3,43.5,0,0,5,5,5,5,1,1,N,0,0
47528,LAFAYETTE,1,on curve,0,38.119706,3wayY,Y,3,75.1,550,550,5,4,6,6,1,1,N,0,0
47876,COLUMBIA,1,have dist,66.473887,92.146999,3wayT,T,3,90,2800,2800,5,5,6,5,1,1,N,0,0
47880,GULF,1,on curve,0,117.703039,3wayY,Y,3,72.6,2100,2100,5,3,5,3,1,1,N,0,0
47952,GULF,1,have dist,265.714607,1247.17418,3wayY,Y,3,74,650,650,5,5,5,5,1,1,N,0,0
48054,JEFFERSON,1,on curve,0,2553.988858,4wayO,O,4,60.6,1800,1800,5,4,5,3,1,1,N,0,0
48089,WASHINGTON,1,have dist,99.873454,554.563304,3wayY,Y,3,32.8,650,650,5,4,5,3,1,1,N,0,0
48095,DIXIE,1,on curve,0,272.623634,3wayY,Y,3,85.7,700,700,5,4,5,5,1,1,N,0,0
48102,LEVY,1,on curve,0,302.468469,4wayX,X,4,68.2,450,400,5,4,5,3,1,1,N,0,0
48111,HOLMES,1,on curve,0,169.334739,3wayY,Y,3,79.5,2600,2600,5,4,5,3,1,1,N,0,0
48139,TAYLOR,1,have dist,146.861305,267.866448,3wayT,T,3,90,750,750,5,5,5,5,1,1,N,0,0
48146,BRADFORD,1,have dist,227.289787,241.310321,3wayT,T,3,90,22000,22000,5,4,5,5,1,1,N,0,0
48148,HAMILTON,1,on curve,0,72.246866,3wayY,Y,3,84.7,850,850,5,4,5,3,1,1,N,0,0
48154,UNION,1,on curve,0,297.015114,3wayY,Y,3,76.6,300,300,5,5,5,5,1,1,N,0,0
48172,BRADFORD,1,have dist,684.873537,311.071201,3wayT,T,3,90,550,550,5,4,5,5,1,1,N,1,0
48211,HARDEE,1,on curve,0,407.444517,3wayY,Y,3,86.5,200,200,5,4,5,4,1,1,N,0,0
48245,TAYLOR,1,on curve,0,60.733483,3wayY,Y,3,78,800,500,4,4,4,3,1,1,N,1,0
48279,GULF,1,have dist,120.108165,997.262784,3wayY,Y,3,33.6,1100,1100,5,4,5,4,1,1,N,1,0
48287,HOLMES,1,have dist,239.711824,499.217704,3wayT,T,3,90,1900,1900,5,4,5,4,1,1,N,0,0
48299,LEVY,1,on curve,0,94.443935,3wayY,Y,3,81.6,150,150,5,4,5,3,1,1,N,0,0
48300,LAFAYETTE,1,have dist,225.366844,425.152611,3wayT,T,3,90,350,350,5,4,5,3,1,1,N,0,0
48414,LEVY,1,on curve,0,17.390372,3wayY,Y,3,79.2,3300,3300,5,4,6,5,1,1,N,1,0
48445,CALHOUN,1,have dist,97.604541,30.509224,3wayY,Y,3,75,1884,1884,5,3,5,3,1,1,Y,0,0
48453,HAMILTON,1,on curve,0,164.456714,3wayY,Y,3,65.9,600,600,5,5,5,5,1,1,N,0,0
48472,MADISON,1,on curve,0,102.979505,3wayY,Y,3,92.6,200,200,5,5,5,5,1,1,N,0,0
48485,JACKSON,1,have dist,1652.010347,894.201795,3wayY,Y,3,29.2,2000,2000,5,4,5,3,1,1,N,0,0
48529,CALHOUN,1,have dist,231.124497,1347.411531,3wayT,T,3,90,300,300,5,4,5,3,1,1,N,0,0
48581,SUWANNEE,1,on curve,0,719.257628,3wayY,Y,3,83.6,900,900,5,4,5,3,1,1,N,0,0
48590,MADISON,1,on curve,0,830.186105,3wayY,Y,3,77.3,1200,1200,5,4,5,4,1,1,N,1,0
48620,BRADFORD,1,on curve,0,274.537616,3wayY,Y,3,74.5,1700,1700,5,4,5,3,1,1,N,0,0
48622,WAKULLA,1,have dist,1548.729111,961.279669,3wayY,Y,3,66.4,2800,2800,5,5,5,5,1,1,N,0,0
48627,DIXIE,1,on curve,0,35.499805,3wayY,Y,3,23.8,600,600,5,5,5,5,1,1,N,0,0
49343,GULF,1,on curve,0,124.564565,4wayX,X,4,52.9,1100,1100,5,5,5,5,1,1,N,0,0
49961,BAKER,1,have dist,146.206647,203.587536,3wayT,T,3,90,400,400,5,4,5,4,1,1,N,0,0
49976,HAMILTON,1,have dist,186.743652,334.683602,3wayY,Y,3,67.7,1000,1000,5,4,5,3,1,1,N,0,0
49980,BAKER,1,have dist,52.486033,109.238981,3wayY,Y,3,71.9,1800,1800,5,4,5,3,1,1,N,0,0
49999,UNION,1,on curve,0,140.078833,3wayY,Y,3,89.4,600,600,5,4,5,3,1,1,N,0,0
50029,UNION,1,on curve,0,108.02617,3wayY,Y,3,71.8,600,600,5,4,5,5,1,1,N,1,0
50043,UNION,1,have dist,102.232999,24.200551,3wayY,Y,3,62.6,450,450,5,4,6,5,1,1,N,0,0
50227,JEFFERSON,1,have dist,170.222879,339.341595,3wayY,Y,3,80.8,1900,1900,5,4,5,4,1,1,N,0,0
50237,JEFFERSON,1,have dist,550.108771,1621.683408,3wayY,Y,3,35.9,500,500,5,4,5,3,1,1,N,0,0
50299,BRADFORD,1,have dist,138.814337,27.818349,3wayT,T,3,90,700,700,5,5,5,5,1,1,N,0,0
50347,COLUMBIA,1,have dist,239.737939,920.374788,3wayY,Y,3,78.2,950,950,5,4,5,4,1,1,N,0,0
50362,GADSDEN,1,on curve,0,466.425406,3wayY,Y,3,62.3,0,0,5,5,5,5,1,1,N,0,0
50474,WAKULLA,1,on curve,0,433.408244,3wayY,Y,3,51.4,750,750,5,4,5,5,1,1,N,0,0
54133,GADSDEN,1,have dist,472.808368,427.459648,3wayT,T,3,90,800,350,4,4,4,4,1,1,N,2,1
54164,FRANKLIN,1,have dist,40.196832,87.907383,3wayT,T,3,90,2200,2200,5,5,6,5,1,1,N,0,0
54185,HAMILTON,1,on curve,0,70.696967,3wayT,T,3,90,850,850,5,4,5,3,1,1,N,0,0
59555,GULF,1,on curve,0,86.657952,5wayMulti,Multi,5,23.6,650,650,5,5,5,5,1,1,N,0,0
59780,GULF,1,on curve,0,73.540964,3wayY,Y,3,81.8,700,700,5,4,5,4,1,1,N,0,0
60200,UNION,1,have dist,328.695249,81.52937,3wayY,Y,3,83,3200,3200,5,3,5,3,1,1,Y,2,0
60206,BRADFORD,1,on curve,0,22.56878,3wayT,T,3,90,2400,2400,5,4,6,6,1,1,N,0,0
60207,BRADFORD,1,have dist,36.938643,86.628626,3wayY,Y,3,60.3,0,0,5,5,5,5,1,1,N,0,0
60212,BRADFORD,1,on curve,0,324.861771,3wayY,Y,3,87.4,700,600,5,5,5,5,1,1,N,0,0
60330,LEVY,1,have dist,26.212378,309.336029,3wayT,T,3,90,1800,1800,5,4,5,3,1,1,N,0,0
60332,COLUMBIA,1,on curve,0,116.123022,4wayX,X,4,65.3,6000,6000,5,4,6,4,1,1,N,3,1
60333,COLUMBIA,1,have dist,64.605878,76.10313,3wayY,Y,3,85,6000,6000,5,4,6,4,1,1,N,1,0
60342,HOLMES,1,have dist,144.532872,237.666304,3wayY,Y,3,82,1600,1600,5,3,5,4,1,1,N,0,0
60354,COLUMBIA,1,have dist,127.668599,144.407297,3wayY,Y,3,59.5,2400,2400,5,4,5,3,1,1,N,0,0
60358,JACKSON,1,have dist,45.01564,70.441117,3wayY,Y,3,85.4,1300,1300,5,4,5,5,1,1,N,0,0
60374,FRANKLIN,1,on curve,0,84.487805,4wayX,X,4,61.4,5200,1700,5,2,5,5,1,1,Y,1,0
60396,JACKSON,1,on curve,0,319.501945,3wayY,Y,3,16.2,1700,1700,5,4,5,3,1,1,N,0,0
60405,COLUMBIA,1,have dist,586.425537,873.024308,3wayY,Y,3,66.3,1200,1200,5,5,5,5,1,1,N,0,0
60407,HENDRY,1,have dist,446.312153,539.060584,3wayT,T,3,90,0,0,5,5,5,5,1,1,N,1,0
60412,BAKER,1,on curve,0,221.547962,4wayX,X,4,81.9,1400,150,5,4,5,3,1,1,N,0,0
60430,JACKSON,1,on curve,0,326.199357,5wayMulti,Multi,5,39.6,3300,600,5,4,5,3,1,1,N,0,0
60450,LEVY,1,have dist,140.995321,144.44096,3wayY,Y,3,79.4,0,0,5,4,6,3,1,1,N,0,0
60471,FRANKLIN,1,have dist,42.123136,92.522398,3wayT,T,3,90,2200,2200,5,4,6,6,1,1,N,0,0
60485,CALHOUN,1,on curve,0,85.295912,3wayY,Y,3,34.3,1400,1400,5,4,6,5,1,1,N,0,0
60569,HOLMES,1,on curve,0,233.282875,3wayY,Y,3,55.5,850,850,5,4,5,4,1,1,N,0,0
60578,MADISON,1,on curve,0,740.940561,3wayY,Y,3,79.4,3300,450,4,4,5,3,1,1,Y,1,1
60579,WASHINGTON,1,on curve,0,336.053726,3wayY,Y,3,28.3,700,700,5,5,5,5,1,1,N,1,0
60587,TAYLOR,1,have dist,209.437321,353.256018,3wayT,T,3,90,600,400,5,4,5,4,1,1,N,0,0
60625,JACKSON,1,on curve,0,296.420246,3wayY,Y,3,28.5,600,600,5,5,5,5,1,1,N,0,0
60667,HENDRY,1,have dist,30.022744,69.980884,3wayY,Y,3,72.6,6500,6500,5,5,5,5,1,1,N,1,0
60674,GLADES,1,on curve,0,54.19264,3wayY,Y,3,64.4,0,0,5,5,5,5,1,1,N,0,0
60689,GLADES,1,on curve,0,49.224154,3wayY,Y,3,74.7,0,0,5,5,5,5,1,1,N,0,0
60695,LIBERTY,1,have dist,2818.303808,2376.553195,4wayCross,Cross,4,90,3400,3400,5,3,5,3,1,1,Y,1,0
60740,LEVY,1,on curve,0,610.852681,3wayT,T,3,90,300,300,5,4,5,3,1,1,N,0,0
60771,BAKER,1,on curve,0,161.746121,3wayY,Y,3,67.4,1800,1800,5,4,5,5,1,1,N,0,0
60950,MADISON,1,have dist,198.962344,326.948235,4wayX,X,4,79.3,1100,1100,5,4,5,4,1,1,N,0,0
61029,LIBERTY,1,have dist,8.308425,49.899678,3wayT,T,3,90,3200,3200,5,3,5,3,1,1,Y,1,0
61080,JEFFERSON,1,have dist,160.707253,259.78609,3wayT,T,3,90,1400,1400,5,4,5,3,1,1,N,0,0
61167,WAKULLA,1,have dist,1492.212177,1366.056718,3wayY,Y,3,44.8,950,950,5,4,5,3,1,1,N,1,0
61282,GADSDEN,1,on curve,0,107.696013,3wayT,T,3,90,3800,3800,5,4,6,6,1,1,N,0,0
61291,GADSDEN,1,on curve,0,161.813772,3wayT,T,3,90,2500,2500,5,4,6,6,1,1,N,0,0
61332,JACKSON,1,on curve,0,401.149018,3wayY,Y,3,66.6,400,400,5,4,5,3,1,1,N,0,0
61347,GADSDEN,1,on curve,0,234.120093,3wayY,Y,3,46.2,2500,2500,5,4,5,4,1,1,N,0,0
61353,COLUMBIA,1,on curve,0,177.516155,3wayY,Y,3,22.4,1000,1000,5,4,5,4,1,1,N,0,0
61375,GADSDEN,1,on curve,0,367.958953,4wayX,X,4,79.9,5000,2500,5,4,5,4,1,1,N,7,2
61417,GADSDEN,1,have dist,36.53852,401.02425,3wayY,Y,3,79.9,0,0,5,5,5,5,1,1,N,0,0
61900,BRADFORD,1,have dist,604.824321,937.137051,4wayCross,Cross,4,90,0,0,5,5,5,5,1,1,N,0,0
63748,HAMILTON,1,on curve,0,188.852913,3wayY,Y,3,81.1,1000,1000,5,4,5,3,1,1,N,0,0
63754,LIBERTY,1,on curve,0,171.396161,3wayY,Y,3,65.9,500,500,5,4,5,3,1,1,N,0,0
63778,HAMILTON,1,have dist,650.275834,216.347462,3wayT,T,3,90,350,350,5,4,5,4,1,1,N,0,0
63786,LEVY,1,have dist,280.045344,451.441959,3wayY,Y,3,57.8,1800,1800,5,4,5,4,1,1,N,0,0
63789,HENDRY,1,have dist,190.765262,186.513786,3wayT,T,3,90,1750,1750,5,4,5,4,1,1,N,0,0
64052,CALHOUN,1,have dist,72.871376,555.819549,4wayX,X,4,68.8,0,0,5,5,5,5,1,1,N,0,0
64062,HOLMES,1,have dist,228.197599,847.028278,3wayT,T,3,90,2200,2200,5,4,5,3,1,1,N,0,0
